@RELATION Heights

@ATTRIBUTE Height numeric
@ATTRIBUTE class {M,F}

@DATA
160.4946368,F
170.5640263,F
154.4515887,F
166.5343907,F
174.2038547,F
170.1469295,F
150.632177,F
145.7902605,F
160.7820143,F
162.3833049,F
168.6429841,F
166.0651345,F
156.1049583,F
157.6588069,F
154.7158981,F
170.2866082,F
148.450485,F
158.0502351,F
154.2231684,F
161.4646509,F
157.9669115,F
151.8321962,F
156.533462,F
158.5644815,F
153.0181313,F
155.1931987,F
162.0610383,F
152.708595,F
157.8649091,F
154.547591,F
154.4699137,F
169.2673576,F
162.4925577,F
157.7602923,F
164.1431618,F
165.6992186,F
159.9559542,F
164.3908161,F
157.4574024,F
160.1075963,F
156.7740799,F
168.2380996,F
164.9692813,F
172.7319563,F
161.4550859,F
167.3980509,F
156.4199823,F
154.5612398,F
156.1361819,F
160.6207546,F
172.5812941,F
163.4833418,F
140.5546907,F
156.4314789,F
170.4304015,F
168.8359488,F
165.2262897,F
155.3920774,F
167.4943515,F
157.9778918,F
170.015228,F
156.0382959,F
160.0100177,F
159.3395136,F
157.8988571,F
159.8307078,F
158.637527,F
141.3972334,F
154.8387729,F
166.2965713,F
154.6680309,F
151.9049357,F
163.6864787,F
175.2798913,F
169.3027764,F
163.3939257,F
162.013997,F
169.0524872,F
166.5413109,F
172.2216252,F
173.5254844,F
171.3499365,F
156.0964093,F
152.3332539,F
159.478301,F
157.6608534,F
147.0227638,F
150.4675648,F
154.5547918,F
151.7990371,F
161.7591317,F
159.0952541,F
165.4180602,F
146.9890492,F
177.5700334,F
159.6685349,F
151.4650511,F
163.3865307,F
159.4473121,F
161.6507952,F
177.3575983,F
152.8127763,F
158.2041896,F
163.3943676,F
158.7963136,F
159.7477903,F
158.4862302,F
152.7077654,F
157.7113719,F
163.2093618,F
168.5324694,F
164.4514247,F
163.5874091,F
176.0772333,F
157.1333949,F
163.9836405,F
169.7339955,F
164.5559472,F
161.8770266,F
168.462763,F
168.2934062,F
156.7321625,F
164.3064816,F
177.2792671,F
155.3512801,F
160.962373,F
168.7039182,F
164.1922364,F
160.7599066,F
157.0342481,F
170.2624649,F
150.711174,F
155.541949,F
147.1248248,F
161.0514557,F
163.6481816,F
165.7002575,F
168.9989219,F
166.9992379,F
161.878601,F
156.4126325,F
150.5019227,F
156.0989058,F
159.0341481,F
174.6494755,F
164.0774837,F
153.9316457,F
164.2311676,F
158.6326916,F
158.5095538,F
164.5553001,F
165.3228704,F
157.6769083,F
168.8215675,F
158.87161,F
167.5855863,F
154.659791,F
159.3875317,F
161.8883235,F
160.5259758,F
157.8576201,F
162.4875406,F
156.1391608,F
164.9693092,F
157.7649209,F
162.3327101,F
165.7123236,F
163.3673744,F
165.1955222,F
145.5750797,F
160.5679666,F
169.9075509,F
162.4937687,F
153.7761202,F
165.7683102,F
161.1834564,F
165.2355917,F
160.5836443,F
166.7584953,F
153.8023988,F
153.8879838,F
169.3528745,F
160.5446662,F
173.4991784,F
161.4939022,F
154.7317841,F
155.682602,F
164.6659123,F
160.6905019,F
163.3428572,F
158.9712739,F
170.9697351,F
162.7189501,F
163.1724169,F
153.6993342,F
163.9591355,F
167.7339562,F
156.7153104,F
161.7268088,F
159.9375,F
173.4039565,F
161.0151397,F
158.7196111,F
165.8967594,F
166.1440746,F
167.1828596,F
168.4841313,F
166.5781861,F
163.4259358,F
164.1443471,F
165.5476837,F
157.0604356,F
163.5764782,F
164.5976198,F
169.4196553,F
162.3604354,F
164.2210099,F
168.2223205,F
154.7785545,F
158.5397555,F
159.9825438,F
153.818221,F
159.4941083,F
170.9506498,F
150.8513107,F
161.7331854,F
167.1802769,F
159.0607363,F
162.9450035,F
178.1939997,F
173.3786503,F
152.3197832,F
148.3795952,F
155.7209121,F
161.4197171,F
166.1884166,F
156.1959228,F
157.8146448,F
161.1264084,F
170.106376,F
163.7865529,F
163.0074549,F
170.2140679,F
159.2106354,F
165.8164183,F
167.9932133,F
163.3169407,F
159.0884794,F
160.2337945,F
160.6103452,F
164.6379176,F
154.9617022,F
164.4478957,F
160.3861896,F
160.3786705,F
163.4901328,F
160.5724193,F
154.4517419,F
153.507349,F
168.5976879,F
171.7779982,F
160.252926,F
171.5399535,F
166.118638,F
149.8522377,F
169.0851082,F
170.5098958,F
157.4585651,F
165.3821017,F
165.6608268,F
156.4655166,F
168.3903273,F
159.0458101,F
176.0980011,F
160.6246879,F
165.1341249,F
154.1141346,F
166.0821947,F
160.2812383,F
160.0815276,F
163.8185438,F
161.7195469,F
157.7587829,F
170.3547867,F
163.973252,F
167.6526964,F
162.1181787,F
171.7463492,F
169.0077744,F
158.8456534,F
175.4081562,F
163.0633145,F
165.2674224,F
160.4689227,F
159.7469011,F
156.2112358,F
158.7734022,F
167.1766951,F
159.2561653,F
157.4914472,F
162.9590352,F
155.0040714,F
159.3673588,F
159.4198588,F
166.4939833,F
160.3127794,F
161.896513,F
171.4035106,F
151.7958775,F
162.6284778,F
162.3882654,F
173.385113,F
153.1017059,F
160.6258528,F
165.9629014,F
157.6561075,F
167.6085301,F
161.5443853,F
148.8978589,F
158.3731099,F
157.6437405,F
165.437816,F
162.0023444,F
156.4530792,F
160.3774286,F
155.9247327,F
158.5063155,F
160.273102,F
165.8292326,F
172.2969623,F
154.6888015,F
157.5101253,F
172.735466,F
163.623407,F
164.4446911,F
155.3906398,F
175.5871893,F
151.7947082,F
162.2625961,F
161.5411872,F
168.9107218,F
163.568991,F
171.5919822,F
161.2585982,F
157.9852758,F
165.9330413,F
169.5860378,F
162.8727965,F
169.0332905,F
162.0306184,F
168.1067456,F
165.1877236,F
148.3341541,F
159.3983682,F
154.9829607,F
153.4429518,F
165.7048716,F
168.1827488,F
160.971535,F
167.3569566,F
157.7051242,F
162.3711838,F
149.3056644,F
166.6320473,F
168.3779216,F
166.1674193,F
173.0426215,F
171.1935844,F
173.4861201,F
174.8064367,F
162.977415,F
169.1303092,F
173.2224007,F
172.4928899,F
176.2245266,F
163.9727783,F
165.0939289,F
154.2607004,F
169.3344302,F
166.181866,F
165.2430658,F
168.2627213,F
165.934841,F
161.9540066,F
169.2039074,F
164.3518097,F
154.1293479,F
162.0136701,F
154.580217,F
164.744332,F
167.1320712,F
159.0878335,F
161.0021172,F
158.9366692,F
179.4873229,F
159.3122279,F
171.1754919,F
151.2815052,F
161.7676213,F
161.9032354,F
168.1919798,F
156.2389134,F
159.4638621,F
157.3416292,F
168.1602679,F
162.0135713,F
160.3452292,F
162.2791868,F
169.7665651,F
167.7809005,F
163.2322313,F
156.1836695,F
169.7488175,F
152.6739682,F
165.5498346,F
158.6453307,F
155.8646931,F
161.6038785,F
154.3610181,F
163.9373147,F
166.6193785,F
171.4932767,F
157.0518572,F
146.443408,F
168.0538444,F
166.8585014,F
148.9529376,F
168.1862861,F
149.8644246,F
172.6317757,F
173.3759216,F
162.8967926,F
165.2429214,F
152.9420242,F
155.2450957,F
175.5630012,F
169.5193018,F
156.7491576,F
168.0680365,F
142.4398973,F
172.6179264,F
160.9089694,F
156.0837167,F
174.0038235,F
156.1289731,F
173.9130771,F
166.1236853,F
142.5166113,F
171.3594982,F
162.3481569,F
164.608982,F
155.5101233,F
161.4730676,F
148.599705,F
173.1268041,F
161.9403003,F
168.6552049,F
151.3017544,F
162.7142309,F
157.030309,F
172.119301,F
151.2589465,F
159.1756535,F
167.492142,F
154.3986841,F
171.1514862,F
159.5476958,F
160.9510504,F
171.0872021,F
158.9169552,F
160.2007742,F
158.0759678,F
154.1258205,F
157.8373506,F
153.6784494,F
157.9473152,F
163.8030141,F
165.7817664,F
169.6436078,F
152.1241474,F
168.1647582,F
172.4717207,F
150.080138,F
175.5880553,F
169.7022016,F
162.942023,F
160.6887175,F
159.0489326,F
164.4030287,F
161.1389101,F
161.0434079,F
163.3114895,F
153.0760331,F
164.9060064,F
168.9540557,F
163.3954638,F
165.9662437,F
158.0952094,F
153.9910416,F
163.752334,F
168.6930433,F
175.1964769,F
157.4399439,F
157.8885572,F
155.9828979,F
164.4577559,F
162.163912,F
168.2959754,F
164.0956362,F
163.6008781,F
172.2747761,F
161.8814316,F
175.9508247,F
171.8145882,F
153.8439486,F
152.4947107,F
151.4515756,F
173.5669567,F
166.8472871,F
173.1466837,F
171.4967335,F
161.1950544,F
161.9073212,F
170.3670983,F
159.2444924,F
170.776021,F
159.5202129,F
157.778481,F
146.8306,F
161.0711893,F
158.4592567,F
157.6073663,F
161.9963216,F
174.5422459,F
165.2980394,F
156.3639472,F
156.7660667,F
163.884889,F
154.3584886,F
165.7470138,F
160.6668524,F
165.2072419,F
162.0110308,F
159.8169257,F
160.7101651,F
163.6378192,F
165.4939029,F
163.1767513,F
157.2098876,F
159.4001352,F
171.9865281,F
168.3865562,F
148.7870426,F
156.5955006,F
148.5162985,F
164.9891157,F
147.1856114,F
173.0030034,F
152.7654268,F
166.7322593,F
162.1097212,F
171.5685248,F
171.3237198,F
165.0089324,F
157.8592112,F
164.0874507,F
165.390107,F
163.3486933,F
159.1547337,F
162.4665962,F
164.9339931,F
169.3934963,F
172.7765972,F
159.7729312,F
161.7111264,F
148.277103,F
158.0993772,F
170.8842139,F
157.2861921,F
156.5824686,F
160.356142,F
166.8228973,F
157.0412865,F
156.6327451,F
166.8732448,F
150.5316057,F
163.8823927,F
162.3203433,F
153.9605403,F
167.4861412,F
150.5703211,F
169.678328,F
162.0279427,F
166.8323644,F
171.2291815,F
164.5042425,F
168.4628725,F
161.7860809,F
156.8457886,F
158.3553036,F
168.6240856,F
156.4525048,F
172.5720118,F
164.3772803,F
163.8443609,F
159.4837242,F
175.8867798,F
154.8118867,F
167.0747062,F
178.0131597,F
163.5736915,F
158.1586324,F
165.9674883,F
167.3352356,F
154.1281848,F
163.5431361,F
172.8706438,F
162.5338178,F
162.8191131,F
164.4624789,F
160.4051386,F
154.7842942,F
156.7036163,F
166.9991857,F
174.4184274,F
156.6812794,F
163.5115282,F
153.5272244,F
166.64013,F
159.4720619,F
155.1953108,F
165.1515976,F
146.0027359,F
151.1990803,F
157.9785372,F
152.3950875,F
157.5181345,F
158.9799582,F
174.2982099,F
154.5699504,F
157.8504862,F
150.3215973,F
155.8318292,F
174.2537425,F
164.6718814,F
160.0536725,F
151.9877885,F
157.3855006,F
155.564403,F
156.817155,F
159.0519124,F
166.3212841,F
158.0180798,F
152.3962639,F
166.4501467,F
163.1865468,F
162.7903452,F
158.7614221,F
159.1145334,F
169.2773722,F
173.0321681,F
157.500516,F
166.60765,F
161.4879355,F
166.5309319,F
144.1643132,F
147.4429054,F
174.2202936,F
161.8008949,F
160.4742708,F
171.7856045,F
169.0116394,F
158.0675184,F
153.8697219,F
160.9098684,F
170.3050806,F
171.4974794,F
166.7553367,F
159.0645853,F
161.291152,F
167.3124366,F
164.7119737,F
153.054033,F
180.1677733,F
151.5474252,F
157.9776068,F
168.4251164,F
166.8246879,F
149.5003302,F
161.773361,F
160.4435158,F
153.9182268,F
159.5757046,F
159.292677,F
158.0007956,F
162.197029,F
154.884143,F
169.4181899,F
153.1707454,F
158.9011166,F
160.0404905,F
155.9539841,F
162.5946802,F
157.7342441,F
165.7443689,F
172.821964,F
166.6381614,F
165.5440704,F
161.8385637,F
165.0164201,F
158.969618,F
167.82763,F
154.0937291,F
164.7104762,F
158.2958401,F
161.3534396,F
155.1593993,F
162.9945331,F
168.3042787,F
145.308184,F
160.8400425,F
149.8106586,F
163.5599814,F
168.555387,F
163.924102,F
169.1516475,F
164.4935134,F
151.804122,F
160.9075175,F
162.3560953,F
165.7821355,F
168.6346531,F
164.7271236,F
169.9148994,F
167.379065,F
161.9231034,F
158.7390294,F
167.7913083,F
158.4263709,F
161.1432179,F
163.9036548,F
163.1907912,F
161.1785417,F
164.4543091,F
162.3114902,F
155.1240065,F
160.4793942,F
163.1143506,F
156.2071719,F
162.5011567,F
155.5942345,F
166.7665602,F
162.8753801,F
172.0318681,F
143.8412464,F
147.8625798,F
152.5035795,F
151.1234113,F
166.5128933,F
160.1937826,F
159.6761685,F
166.3113326,F
170.9938329,F
153.4335084,F
159.4878583,F
163.7855365,F
162.038894,F
160.9703222,F
159.4987448,F
159.7528928,F
160.3378465,F
155.9265878,F
165.2476923,F
154.0436475,F
162.2675838,F
165.626693,F
172.6260611,F
158.2483413,F
169.6001586,F
165.666766,F
164.6283017,F
155.7150722,F
163.9134715,F
157.542542,F
156.9248888,F
163.1583265,F
158.3481623,F
149.9369678,F
165.7589826,F
161.7552797,F
169.9110425,F
150.2907941,F
150.2132818,F
154.8543108,F
167.1256898,F
168.7121766,F
146.1522823,F
157.241033,F
165.6193818,F
175.7432702,F
162.5825462,F
162.4515648,F
168.3240197,F
165.5385992,F
157.3081739,F
169.7067486,F
159.7680949,F
158.433563,F
169.7809611,F
162.2742885,F
169.7928654,F
168.9218192,F
149.1140412,F
160.470593,F
165.4847476,F
160.23596,F
157.7336298,F
164.0537192,F
160.7663255,F
162.7913779,F
158.0031489,F
155.4276376,F
170.8297426,F
181.4549248,F
153.7985364,F
159.0336166,F
157.1738369,F
158.2820102,F
162.7208257,F
152.8950382,F
173.3056081,F
166.1672653,F
166.7268279,F
151.1629735,F
165.0522378,F
167.3298024,F
150.6417794,F
167.8233697,F
165.5847834,F
166.8617157,F
158.9695319,F
168.6837058,F
165.4290017,F
166.0736113,F
170.6365926,F
163.2254789,F
162.9982146,F
155.2021694,F
173.3415631,F
161.0866848,F
167.3371356,F
165.1063805,F
156.7423104,F
176.3696998,F
166.1965138,F
164.700191,F
164.8198055,F
157.0359307,F
162.4142641,F
162.359787,F
154.2242033,F
162.5087505,F
174.3356343,F
155.6981509,F
154.6593321,F
162.8715594,F
173.2561085,F
170.2368216,F
178.4763357,F
154.5405605,F
159.5560791,F
171.9340277,F
155.5811855,F
167.834772,F
176.1153086,F
153.8711885,F
156.6016036,F
161.8937128,F
158.0660126,F
165.5645488,F
166.3638809,F
165.7158054,F
167.434354,F
141.8620831,F
149.3765202,F
161.7981702,F
159.6449227,F
164.8380286,F
161.0122096,F
163.1574488,F
161.3800922,F
168.1582596,F
153.4023745,F
176.850706,F
170.9350248,F
158.9786446,F
164.6751906,F
157.2882312,F
162.8406672,F
155.3076572,F
164.0529995,F
163.4775727,F
167.8088826,F
151.9688695,F
162.5799088,F
162.841725,F
156.9068897,F
162.7047179,F
167.47631,F
160.3212142,F
174.7638488,F
178.4960191,F
158.3069098,F
151.9302232,F
160.0110683,F
157.4379496,F
162.9648525,F
153.7281967,F
162.9050749,F
161.8677719,F
168.0655431,F
172.0511776,F
172.2951527,F
147.5985445,F
156.2938179,F
159.7520056,F
160.2853003,F
162.7452176,F
158.5230111,F
163.3648405,F
167.3379099,F
169.2272049,F
157.5472584,F
156.127025,F
154.4974463,F
153.8955499,F
152.7153842,F
144.4144486,F
155.7119673,F
151.657011,F
176.7791913,F
170.0342618,F
148.9616778,F
154.2028752,F
157.0728704,F
169.8938016,F
155.0464389,F
159.8988967,F
168.574408,F
166.812413,F
154.1037926,F
160.4441189,F
166.742654,F
149.7687352,F
161.4223846,F
169.2826713,F
165.2915641,F
152.1466973,F
157.5594123,F
174.4655698,F
170.810488,F
158.8099742,F
154.4264634,F
149.0685147,F
164.7477481,F
179.1825372,F
168.2769071,F
159.4083091,F
153.5024987,F
164.6716531,F
156.541815,F
164.838071,F
160.6945727,F
163.6654922,F
156.8820053,F
152.7298633,F
150.6538365,F
170.0302787,F
160.1182837,F
166.4651563,F
160.1070208,F
160.9459225,F
165.6648694,F
153.3148441,F
173.1499404,F
164.4488536,F
166.1087165,F
159.8848921,F
170.4589948,F
155.6169046,F
165.3273101,F
165.8237629,F
165.0789525,F
164.6966871,F
152.88478,F
176.8865692,F
146.49496,F
156.3864647,F
146.1991242,F
167.1283024,F
159.8994541,F
175.3899987,F
162.6296628,F
151.1276566,F
163.1542216,F
167.0982765,F
157.9847166,F
159.5837499,F
154.1105143,F
154.3934327,F
152.8051529,F
148.957314,F
163.3085341,F
154.3073247,F
168.1238631,F
166.8346802,F
156.3372859,F
161.0271223,F
157.341511,F
162.6901405,F
164.0161003,F
161.2825472,F
159.1821983,F
159.5383844,F
159.1478116,F
150.9678243,F
163.8146146,F
154.1612636,F
161.8232971,F
151.8884117,F
161.3514423,F
173.8898792,F
169.2868238,F
169.4672175,F
165.4999321,F
176.5310172,F
160.115122,F
154.1264975,F
150.1246569,F
152.4062572,F
159.4931171,F
156.3391864,F
171.4010713,F
164.5691863,F
158.5999632,F
169.046901,F
157.9504621,F
165.8885078,F
172.3044486,F
162.0042864,F
155.7884426,F
168.4483315,F
162.8546982,F
160.2850426,F
147.8588986,F
160.0236365,F
150.7236184,F
160.097813,F
161.3422594,F
157.7308432,F
160.4838491,F
165.2675533,F
174.4615839,F
160.1121872,F
160.6762115,F
162.339681,F
147.8028258,F
146.8139526,F
166.0333691,F
157.631586,F
159.0005664,F
161.8263276,F
152.6893561,F
171.7357855,F
148.3036716,F
154.7114616,F
170.1442454,F
153.8440649,F
156.51986,F
158.650464,F
157.0525638,F
154.6112877,F
168.0392368,F
154.7946987,F
153.6603308,F
168.0660424,F
163.8737266,F
161.1295517,F
158.2690975,F
159.7619717,F
163.8606428,F
164.4616077,F
160.8789894,F
159.5418041,F
161.2831514,F
162.699219,F
163.4429843,F
160.2295139,F
163.5809138,F
164.2934969,F
170.6678659,F
162.2248723,F
160.8160809,F
150.7002804,F
159.0950438,F
153.4703177,F
156.6124533,F
154.5189655,F
164.1324901,F
153.9844041,F
163.0104501,F
164.3550598,F
152.3192394,F
165.8471791,F
162.1594529,F
160.4483669,F
167.5376156,F
168.0170855,F
159.4901796,F
167.001447,F
154.8689333,F
162.8026167,F
169.7086302,F
168.7168169,F
167.295879,F
151.7938789,F
162.8296995,F
151.6202615,F
159.4853912,F
167.4593266,F
160.5136304,F
169.2329465,F
163.9099542,F
156.868727,F
171.1580647,F
160.7234774,F
155.2499955,F
163.2299394,F
177.7878132,F
173.6482137,F
171.4699238,F
162.6707123,F
158.7686317,F
161.390543,F
160.1223099,F
166.9695853,F
167.9641977,F
168.1336489,F
166.707308,F
159.2146775,F
161.8936868,F
154.4276079,F
161.3157836,F
161.1213631,F
157.6329061,F
163.5591506,F
162.1080505,F
158.1130047,F
161.1640205,F
162.7704779,F
162.2964095,F
159.1180774,F
168.7471917,F
162.2125852,F
161.7462298,F
164.4699169,F
168.2828385,F
158.730859,F
166.3230638,F
155.365136,F
163.546526,F
159.3068009,F
154.8582303,F
159.4183627,F
158.0169532,F
168.1367496,F
161.9824136,F
167.1443121,F
161.5231485,F
151.082807,F
161.823366,F
153.7508649,F
172.3357973,F
152.4395283,F
163.4602144,F
163.3100217,F
154.0755247,F
157.968128,F
152.8484059,F
151.4869503,F
162.2601427,F
163.7013284,F
162.7855081,F
158.7000691,F
158.1571432,F
151.6601756,F
166.4755086,F
168.5212151,F
160.6417279,F
159.5626048,F
173.7616977,F
159.3007531,F
163.2724807,F
157.2874599,F
159.3524601,F
160.2564588,F
148.4154232,F
176.1705554,F
171.3504116,F
159.6026289,F
153.1127178,F
170.8946499,F
176.2309032,F
153.4129387,F
158.5783627,F
158.0677495,F
152.5936515,F
166.3674876,F
155.5454885,F
152.8596808,F
156.1544649,F
174.1286031,F
172.6641704,F
153.6719446,F
157.6027292,F
152.8659337,F
168.267293,F
167.4471333,F
161.649588,F
157.8806882,F
170.2592914,F
159.3036676,F
148.8352485,F
169.8624261,F
165.5553274,F
161.7372866,F
160.5703831,F
161.2039349,F
167.8458495,F
163.9866641,F
170.4331398,F
165.1984,F
158.2960307,F
173.6736499,F
156.2404468,F
160.4226472,F
158.0282389,F
166.5333615,F
163.9890729,F
165.3420832,F
157.0114289,F
164.2257199,F
168.2253616,F
161.8359223,F
157.0219436,F
161.4243469,F
162.1868442,F
161.4331384,F
168.0360419,F
158.4693367,F
174.9406421,F
165.7308522,F
151.6839769,F
154.9872708,F
150.1374887,F
156.6341886,F
158.4059561,F
167.7282579,F
163.2225374,F
156.3404713,F
156.5331115,F
165.7487605,F
164.3090518,F
163.0816767,F
156.3088571,F
159.4480362,F
152.7169332,F
169.6491632,F
162.8378925,F
152.7374363,F
163.9498023,F
164.4786289,F
161.4909158,F
157.35731,F
157.8700479,F
164.8556497,F
159.8761278,F
148.615808,F
166.8447839,F
158.3350233,F
152.1549885,F
164.2974436,F
164.7291006,F
154.0954668,F
162.0212597,F
172.9181898,F
159.3039144,F
154.7515083,F
160.9219596,F
170.6991043,F
148.1423192,F
172.7565531,F
152.4352139,F
162.8475182,F
176.3912822,F
166.930157,F
168.6016169,F
164.4964098,F
159.5905353,F
144.6515144,F
156.8530253,F
172.0669697,F
165.7539106,F
160.1266343,F
161.1082595,F
152.2529841,F
171.2632684,F
161.420564,F
161.5317235,F
162.4365981,F
159.1116083,F
148.8947508,F
157.6042711,F
165.3148264,F
163.9695332,F
157.9397325,F
153.4178148,F
143.9624768,F
158.6191129,F
165.5152921,F
157.2794631,F
138.7268189,F
141.5789315,F
158.1827741,F
158.9298103,F
158.5166202,F
152.8504727,F
156.6359289,F
171.0341377,F
174.7015128,F
153.7763452,F
162.0673531,F
166.9743546,F
152.9558479,F
159.7503069,F
169.3735555,F
159.3353661,F
166.2407302,F
156.7339821,F
171.5283851,F
156.4954493,F
162.4074123,F
168.3869097,F
173.2925346,F
169.2740403,F
163.3792993,F
170.9325208,F
157.1386601,F
156.5653237,F
157.6664101,F
163.493681,F
175.6058068,F
161.0935228,F
167.3376686,F
160.889061,F
168.1693866,F
174.7178779,F
164.3490706,F
164.4444348,F
166.6439909,F
168.2371401,F
165.3746249,F
167.0548911,F
169.3514106,F
157.2866427,F
167.7994227,F
170.5909863,F
144.7168384,F
162.7664252,F
160.5453493,F
147.2730415,F
159.095481,F
170.8848431,F
175.4702091,F
158.444314,F
164.746073,F
158.0733397,F
179.431024,F
166.0903875,F
160.8062298,F
168.3136655,F
168.3586621,F
160.6365493,F
163.6162697,F
177.8376854,F
177.1270701,F
157.2020206,F
163.0956,F
158.7689626,F
163.208435,F
159.5248621,F
158.1219018,F
160.174267,F
157.371386,F
150.3085882,F
168.6124897,F
165.2882631,F
154.2188492,F
159.1163111,F
154.8269361,F
174.8796594,F
161.5280212,F
163.1107248,F
163.7052979,F
144.2450415,F
170.2007939,F
175.2388941,F
151.7927682,F
163.5978436,F
156.4133121,F
160.4028935,F
147.4150417,F
169.1237156,F
170.1365546,F
167.7426111,F
164.0919645,F
167.4762327,F
166.7640248,F
153.0766757,F
159.8571671,F
167.9421166,F
163.3377958,F
163.0001972,F
162.6501601,F
159.1217348,F
161.4560508,F
155.7207141,F
164.1877766,F
162.2997155,F
150.7225028,F
167.9545464,F
164.2497157,F
153.2002152,F
169.8116405,F
159.6628094,F
152.8442443,F
160.7362491,F
160.3676522,F
170.720929,F
152.8106398,F
175.1759205,F
157.2135009,F
172.0568579,F
157.6428602,F
157.9699332,F
164.4287599,F
162.4560086,F
162.3688091,F
160.0567263,F
160.9069324,F
156.8116999,F
165.910122,F
157.0626038,F
168.0258079,F
168.7110492,F
161.3581625,F
165.6081851,F
165.6192928,F
171.3542065,F
159.9696596,F
157.8847548,F
166.0982676,F
174.8121779,F
173.1945069,F
152.5077459,F
156.0441037,F
171.2641067,F
161.4906151,F
167.1076037,F
159.1016798,F
162.1105787,F
164.8575204,F
158.5599553,F
151.7576249,F
162.2863445,F
165.5494457,F
167.0841087,F
155.6379246,F
145.2947565,F
165.1285815,F
158.7270322,F
151.7286406,F
168.864014,F
154.835012,F
158.7329815,F
165.7119898,F
161.983892,F
149.5349537,F
151.947146,F
163.759942,F
159.0451825,F
163.2247782,F
166.4370906,F
158.3971746,F
165.165053,F
160.8513512,F
175.1017496,F
161.1988374,F
165.3137852,F
153.8875198,F
160.5390294,F
156.5294892,F
148.3019029,F
169.2923709,F
148.6491579,F
160.6584048,F
176.3926675,F
158.6162271,F
160.1932354,F
160.7502848,F
167.8886074,F
163.9055776,F
162.7143994,F
162.2359598,F
176.8119762,F
171.1706509,F
159.6401411,F
159.864344,F
168.0486466,F
161.0390611,F
166.2963137,F
152.3941443,F
158.9432442,F
154.4766791,F
162.7777766,F
158.1056121,F
163.7991192,F
153.4122302,F
156.1595722,F
163.8215043,F
152.2022915,F
142.4092563,F
171.2620806,F
159.1056483,F
151.7977614,F
167.6347716,F
151.916217,F
171.9364366,F
154.9710735,F
156.9456144,F
161.1002175,F
155.7847565,F
162.5582722,F
176.0559886,F
156.4489283,F
164.8098005,F
168.3114894,F
162.7595413,F
157.2933479,F
161.9327949,F
162.5480571,F
153.1718236,F
167.7790682,F
173.8390396,F
164.3063405,F
161.5755613,F
147.2399859,F
160.0036164,F
159.1488818,F
167.101733,F
153.0236462,F
163.871527,F
163.6692491,F
157.0371386,F
159.8606638,F
155.0301443,F
161.064371,F
145.9795211,F
159.8432776,F
168.1549998,F
151.3869325,F
162.2129497,F
159.9721211,F
160.0638339,F
168.6981688,F
165.0648388,F
150.5364102,F
174.5235904,F
163.6627235,F
160.2110019,F
170.3600808,F
159.3782869,F
168.5729871,F
152.7293371,F
159.3736289,F
171.3095865,F
164.4802921,F
157.964306,F
160.8796874,F
168.3494148,F
152.1331071,F
160.5710906,F
175.5132504,F
168.0558693,F
155.6676187,F
153.096554,F
160.5735512,F
161.3319094,F
157.0130159,F
169.0519521,F
163.792125,F
154.6149911,F
161.564373,F
155.7176925,F
160.1698833,F
142.4895443,F
160.5078715,F
160.1081015,F
169.9807218,F
164.5975595,F
163.8469981,F
176.0299018,F
155.8876616,F
167.0708581,F
173.8856333,F
152.650422,F
158.8713101,F
166.6251417,F
171.8366361,F
163.5131343,F
154.7197081,F
157.4558192,F
150.1986182,F
159.6810848,F
165.3663072,F
156.6230754,F
148.92711,F
176.8752651,F
171.5831064,F
157.9380112,F
158.2712943,F
154.5818346,F
168.0638657,F
147.640101,F
166.7435202,F
168.8476711,F
161.606787,F
158.5335116,F
166.2686576,F
161.0942503,F
155.8748353,F
162.8675045,F
150.7425693,F
166.2395173,F
146.7875886,F
149.9259216,F
168.0949429,F
162.5970482,F
164.06296,F
165.3460668,F
154.2581183,F
158.5381303,F
150.9964631,F
148.5657862,F
160.3096979,F
158.4860794,F
163.1145209,F
159.9798189,F
159.1035808,F
151.7276078,F
159.2701671,F
147.6616206,F
166.9652463,F
154.5510313,F
160.4439292,F
161.3019249,F
160.3015155,F
175.7247172,F
165.3891676,F
159.1950289,F
162.5103983,F
161.6721209,F
165.9745482,F
162.7371297,F
173.6806395,F
155.2361857,F
163.9996679,F
176.1538001,F
161.0203818,F
144.1817194,F
162.134582,F
149.479748,F
168.2688826,F
160.2079662,F
161.9569642,F
158.7870275,F
157.0421001,F
161.2678243,F
154.9869239,F
161.2636955,F
156.2816584,F
159.1384871,F
163.0504277,F
167.1308844,F
162.019108,F
155.4130979,F
150.7587308,F
159.2704883,F
157.2926744,F
157.4573286,F
147.7326561,F
171.2260574,F
157.6699483,F
166.3650682,F
159.042811,F
163.6617389,F
161.160995,F
162.6514622,F
159.6846631,F
157.086213,F
159.5013728,F
153.4079494,F
157.304636,F
168.8403215,F
156.4929569,F
158.9514813,F
157.5697105,F
157.157504,F
164.6770222,F
149.6516205,F
161.3483058,F
158.3774852,F
167.31769,F
165.0036554,F
169.4749945,F
155.7304287,F
161.2945704,F
164.2258546,F
176.3275143,F
158.3384107,F
162.4187904,F
171.7411626,F
170.4774122,F
153.7187248,F
157.0625571,F
168.8540107,F
173.8691442,F
173.1737915,F
155.2419307,F
161.025315,F
168.4641533,F
167.755846,F
164.4458092,F
171.4788595,F
156.9087832,F
165.5748138,F
153.4811107,F
161.1902953,F
157.7160047,F
161.707833,F
152.5291498,F
163.1413299,F
163.4086314,F
153.9426587,F
162.3692265,F
